day,month,hour,x,y,type,pressure
18,08,0600,566,283,L,1007
18,08,0600,197,255,L,992
18,08,0600,553,323,L,1007
18,08,0600,541,407,L,1011
18,08,0600,738,23,H,1017
18,08,0600,651,38,H,1017
18,08,0600,517,134,H,1013
18,08,0600,298,145,H,981
18,08,0600,52,273,H,1016
18,08,0600,761,372,H,1013
18,08,0600,263,526,H,1026
25,08,0600,779,76,L,1001
25,08,0600,332,64,L,980
25,08,0600,331,164,L,985
25,08,0600,166,153,L,998
25,08,0600,761,200,L,1005
25,08,0600,168,264,L,998
25,08,0600,295,217,L,991
25,08,0600,204,389,L,1010
25,08,0600,580,410,L,1011
25,08,0600,511,526,L,1011
25,08,0600,574,70,H,1021
25,08,0600,19,219,H,1017
25,08,0600,5,457,H,1024
25,08,0600,608,457,H,1017
25,08,0600,334,474,H,1027
01,08,0600,329,126,L,1006
01,08,0600,785,91,L,998
01,08,0600,556,223,L,1011
01,08,0600,20,238,L,1005
01,08,0600,223,269,L,985
01,08,0600,556,295,L,1011
01,08,0600,484,295,L,1011
01,08,0600,610,384,L,1011
01,08,0600,444,229,H,1016
01,08,0600,642,244,H,1016
01,08,0600,676,425,H,1014
01,08,0600,398,499,H,1021
08,08,0600,794,81,L,998
08,08,0600,747,216,L,1005
08,08,0600,356,191,L,990
08,08,0600,178,290,L,986
08,08,0600,577,419,L,1011
08,08,0600,479,441,L,1011
08,08,0600,701,67,H,1012
08,08,0600,632,186,H,1014
08,08,0600,190,518,H,1024
15,08,0600,793,79,L,1001
15,08,0600,279,191,L,975
15,08,0600,761,200,L,1006
15,08,0600,605,392,L,1011
15,08,0600,74,479,L,1013
15,08,0600,520,120,H,1020
15,08,0600,714,345,H,1014
15,08,0600,65,389,H,1019
15,08,0600,454,383,H,1022
15,08,0600,235,534,H,1025
22,08,0600,357,26,L,998
22,08,0600,43,89,L,994
22,08,0600,783,90,L,999
22,08,0600,323,227,L,969
22,08,0600,257,371,L,1003
22,08,0600,536,243,H,1018
22,08,0600,52,350,H,1024
22,08,0600,99,531,H,1027
29,08,0600,788,79,L,1002
29,08,0600,695,100,L,1011
29,08,0600,347,180,L,997
29,08,0600,286,163,L,998
29,08,0600,309,219,L,997
29,08,0600,125,243,L,989
29,08,0600,229,358,L,1006
29,08,0600,515,74,H,1028
29,08,0600,542,282,H,1022
29,08,0600,290,488,H,1025
06,08,0600,638,188,L,1008
06,08,0600,304,255,L,985
06,08,0600,384,216,L,999
06,08,0600,758,195,L,1003
06,08,0600,30,227,L,999
06,08,0600,276,513,L,1017
06,08,0600,550,230,H,1016
06,08,0600,613,403,H,1013
13,08,0600,791,79,L,1000
13,08,0600,293,189,L,983
13,08,0600,164,301,L,991
13,08,0600,630,430,L,1006
13,08,0600,167,164,H,1006
13,08,0600,517,183,H,1018
13,08,0600,50,280,H,1010
13,08,0600,720,378,H,1012
20,08,0600,127,98,L,1001
20,08,0600,381,202,L,990
20,08,0600,292,106,L,989
20,08,0600,175,260,L,992
20,08,0600,328,257,L,983
20,08,0600,766,312,L,1008
20,08,0600,635,318,L,1006
20,08,0600,487,449,L,1011
20,08,0600,501,115,H,1018
20,08,0600,757,491,H,1010
20,08,0600,175,501,H,1027
27,08,0600,346,75,L,983
27,08,0600,784,91,L,1001
27,08,0600,331,251,L,989
27,08,0600,784,171,L,1007
27,08,0600,231,272,L,989
27,08,0600,44,420,L,1009
27,08,0600,478,439,L,1014
27,08,0600,153,213,H,1010
27,08,0600,518,185,H,1026
27,08,0600,749,379,H,1013
27,08,0600,131,511,H,1025
07,08,0600,790,77,L,997
07,08,0600,137,290,L,991
07,08,0600,338,238,L,983
07,08,0600,319,532,L,1018
07,08,0600,730,448,L,1007
14,08,0600,251,185,L,984
14,08,0600,758,197,L,1006
14,08,0600,498,238,L,1010
14,08,0600,234,280,L,981
14,08,0600,169,407,L,1004
14,08,0600,410,13,H,1019
14,08,0600,602,142,H,1020
14,08,0600,150,220,H,1001
14,08,0600,630,334,H,1012
14,08,0600,596,304,H,1012
14,08,0600,717,348,H,1012
21,08,0600,783,95,L,1000
21,08,0600,325,120,L,981
21,08,0600,260,249,L,973
21,08,0600,21,361,L,1008
21,08,0600,717,463,L,1005
21,08,0600,487,32,H,1019
21,08,0600,195,138,H,1004
21,08,0600,157,215,H,1006
21,08,0600,247,355,H,991
21,08,0600,358,463,H,1024
28,08,0600,781,91,L,1000
28,08,0600,90,206,L,988
28,08,0600,659,144,L,1012
28,08,0600,300,238,L,991
28,08,0600,131,386,L,1008
28,08,0600,484,445,L,1012
28,08,0600,612,530,L,1006
28,08,0600,518,138,H,1029
28,08,0600,568,372,H,1016
28,08,0600,178,533,H,1026
02,08,1200,786,85,L,993
02,08,1200,419,174,L,1008
02,08,1200,545,220,L,1006
02,08,1200,739,197,L,1001
02,08,1200,92,301,L,1002
02,08,1200,279,263,L,976
02,08,1200,592,343,L,1007
02,08,1200,54,357,L,1002
02,08,1200,610,408,L,1006
02,08,1200,521,423,L,1008
02,08,1200,322,95,H,1021
02,08,1200,701,112,H,1010
02,08,1200,471,230,H,1015
02,08,1200,633,283,H,1007
02,08,1200,717,356,H,1012
09,08,1200,788,76,L,998
09,08,1200,630,156,L,1011
09,08,1200,293,134,L,985
09,08,1200,189,170,L,993
09,08,1200,739,197,L,1002
09,08,1200,331,227,L,987
09,08,1200,93,183,L,994
09,08,1200,494,431,L,1012
09,08,1200,679,386,H,1016
16,08,1200,34,250,L,1011
16,08,1200,178,254,L,988
16,08,1200,309,175,L,979
16,08,1200,282,416,L,1019
16,08,1200,526,531,L,1003
16,08,1200,738,13,H,1013
16,08,1200,591,112,H,1018
16,08,1200,608,375,H,1016
16,08,1200,246,520,H,1028
23,08,1200,295,170,L,974
23,08,1200,551,262,L,1012
23,08,1200,501,433,L,1010
23,08,1200,578,147,H,1017
23,08,1200,126,98,H,1001
23,08,1200,434,220,H,981
23,08,1200,109,397,H,1028
23,08,1200,484,375,H,1017
23,08,1200,575,381,H,1016
23,08,1200,73,531,H,1027
30,08,1200,779,76,L,998
30,08,1200,261,110,L,991
30,08,1200,424,130,L,1010
30,08,1200,153,166,L,988
30,08,1200,136,203,L,988
30,08,1200,217,192,L,989
30,08,1200,178,344,L,990
30,08,1200,614,399,L,1011
30,08,1200,531,523,L,1007
30,08,1200,720,530,L,1005
30,08,1200,19,71,H,1015
30,08,1200,408,279,H,1026
30,08,1200,640,333,H,1017
30,08,1200,734,334,H,1016
30,08,1200,550,394,H,1018
30,08,1200,331,512,H,1023
05,08,1200,783,60,L,993
05,08,1200,58,327,L,1004
05,08,1200,260,260,L,981
05,08,1200,751,450,L,1003
05,08,1200,495,413,L,1007
05,08,1200,742,496,L,1003
05,08,1200,156,224,H,1012
05,08,1200,506,233,H,1016
05,08,1200,572,370,H,1014
12,08,1200,197,258,L,993
12,08,1200,316,245,L,982
12,08,1200,108,299,L,996
12,08,1200,286,340,L,986
12,08,1200,495,413,L,1008
12,08,1200,399,145,H,1018
12,08,1200,577,183,H,1016
19,08,1200,354,47,L,996
19,08,1200,788,79,L,999
19,08,1200,118,71,L,999
19,08,1200,295,118,L,986
19,08,1200,556,139,L,1008
19,08,1200,63,283,L,997
19,08,1200,290,251,L,981
19,08,1200,769,282,L,1006
19,08,1200,594,320,L,1006
19,08,1200,370,309,L,996
19,08,1200,646,479,L,1005
19,08,1200,589,11,H,1014
19,08,1200,473,230,H,1019
19,08,1200,769,282,H,1011
19,08,1200,676,375,H,1011
19,08,1200,471,350,H,1019
19,08,1200,156,517,H,1027
26,08,1200,791,34,L,999
26,08,1200,717,87,L,1007
26,08,1200,727,192,L,1004
26,08,1200,221,258,L,992
26,08,1200,310,326,L,1001
26,08,1200,578,36,H,1020
26,08,1200,513,166,H,1024
26,08,1200,455,344,H,1025
26,08,1200,91,488,H,1027
03,08,1200,677,26,L,1004
03,08,1200,786,87,L,990
03,08,1200,490,100,L,1004
03,08,1200,610,164,L,1002
03,08,1200,134,193,L,1007
03,08,1200,279,235,L,985
03,08,1200,170,331,L,989
03,08,1200,499,432,L,1010
03,08,1200,646,411,L,1004
03,08,1200,96,452,L,1007
03,08,1200,539,509,L,1007
03,08,1200,684,117,H,1007
03,08,1200,291,80,H,1020
03,08,1200,236,145,H,1020
03,08,1200,728,351,H,1010
10,08,1200,783,60,L,997
10,08,1200,367,128,L,987
10,08,1200,423,104,L,991
10,08,1200,277,137,L,997
10,08,1200,170,252,L,993
10,08,1200,671,261,L,1011
10,08,1200,473,424,L,1011
10,08,1200,234,473,L,1010
10,08,1200,114,237,H,991
10,08,1200,589,244,H,1020
10,08,1200,387,336,H,1020
10,08,1200,432,326,H,1022
10,08,1200,16,520,H,1027
10,08,1200,345,518,H,1022
10,08,1200,514,472,H,1017
17,08,1200,428,19,L,999
17,08,1200,278,71,L,985
17,08,1200,304,143,L,978
17,08,1200,765,131,L,995
17,08,1200,24,261,L,1005
17,08,1200,77,303,L,1005
17,08,1200,169,258,L,995
17,08,1200,474,321,L,1013
17,08,1200,41,418,L,1015
17,08,1200,199,442,L,1018
17,08,1200,75,474,L,1018
17,08,1200,656,156,H,1015
17,08,1200,574,208,H,1014
17,08,1200,701,366,H,1016
17,08,1200,126,416,H,1021
17,08,1200,552,425,H,1018
17,08,1200,304,498,H,1028
24,08,1200,120,104,L,997
24,08,1200,359,87,L,983
24,08,1200,334,211,L,982
24,08,1200,175,268,L,996
24,08,1200,586,115,H,1019
24,08,1200,729,102,H,1012
24,08,1200,454,256,H,1004
24,08,1200,581,274,H,1016
24,08,1200,561,331,H,1017
24,08,1200,279,482,H,1026
31,08,1200,202,231,L,977
31,08,1200,546,268,L,1015
31,08,1200,676,270,L,1011
31,08,1200,609,396,L,1011
31,08,1200,471,419,L,1011
31,08,1200,262,115,H,1009
31,08,1200,406,216,H,1031
31,08,1200,78,455,H,1028
04,08,1200,788,71,L,995
04,08,1200,304,249,L,982
04,08,1200,425,169,L,1005
04,08,1200,258,261,L,983
04,08,1200,498,416,L,1010
04,08,1200,703,411,L,1006
04,08,1200,534,518,L,1007
04,08,1200,97,82,H,1020
04,08,1200,736,334,H,1010
04,08,1200,265,527,H,1023
11,08,1200,430,81,L,995
11,08,1200,783,93,L,992
11,08,1200,66,211,L,993
11,08,1200,172,279,L,992
11,08,1200,326,345,L,994
11,08,1200,473,413,L,1008
11,08,1200,172,367,L,992
11,08,1200,528,499,L,1009
11,08,1200,252,164,H,1017
11,08,1200,457,246,H,1023
11,08,1200,54,361,H,1007
11,08,1200,608,482,H,1014
11,08,1200,82,529,H,1025
18,08,1200,297,150,L,983
18,08,1200,559,243,L,1004
18,08,1200,14,254,L,1004
18,08,1200,201,256,L,992
18,08,1200,550,329,L,1005
18,08,1200,185,420,L,1013
18,08,1200,692,386,L,1007
18,08,1200,518,431,L,1009
18,08,1200,510,116,H,1013
18,08,1200,744,340,H,1011
18,08,1200,246,518,H,1027
25,08,1200,317,69,L,978
25,08,1200,780,52,L,998
25,08,1200,172,154,L,999
25,08,1200,336,160,L,986
25,08,1200,34,261,L,1015
25,08,1200,739,197,L,1002
25,08,1200,202,233,L,998
25,08,1200,372,256,L,997
25,08,1200,198,269,L,999
25,08,1200,223,386,L,1010
25,08,1200,610,408,L,1011
25,08,1200,513,453,L,1011
25,08,1200,63,82,H,992
25,08,1200,558,76,H,1021
25,08,1200,339,479,H,1028
25,08,1200,651,485,H,1014
01,08,1200,310,135,L,1003
01,08,1200,16,117,L,1003
01,08,1200,746,189,L,1003
01,08,1200,556,258,L,1009
01,08,1200,229,275,L,986
01,08,1200,31,299,L,1006
01,08,1200,616,402,L,1009
01,08,1200,498,413,L,1010
01,08,1200,682,155,H,1014
01,08,1200,564,192,H,1013
01,08,1200,441,232,H,1016
01,08,1200,682,384,H,1014
01,08,1200,613,485,H,1013
08,08,1200,791,74,L,995
08,08,1200,170,142,L,997
08,08,1200,345,175,L,991
08,08,1200,493,430,L,1010
08,08,1200,586,449,L,1010
08,08,1200,662,164,H,1013
08,08,1200,224,276,H,987
08,08,1200,194,515,H,1026
15,08,1200,279,191,L,976
15,08,1200,87,479,L,1015
15,08,1200,131,454,L,1015
15,08,1200,558,112,H,1020
15,08,1200,109,394,H,1021
15,08,1200,469,375,H,1022
15,08,1200,243,529,H,1027
22,08,1200,87,109,L,993
22,08,1200,753,76,L,996
22,08,1200,337,208,L,970
22,08,1200,313,356,L,999
22,08,1200,497,412,L,1011
22,08,1200,560,211,H,1016
22,08,1200,57,353,H,1025
22,08,1200,97,530,H,1027
29,08,1200,334,167,L,997
29,08,1200,782,90,L,994
29,08,1200,167,167,L,987
29,08,1200,289,157,L,999
29,08,1200,345,214,L,1000
29,08,1200,229,348,L,1008
29,08,1200,161,421,L,1009
29,08,1200,520,52,H,1027
29,08,1200,473,423,H,1011
29,08,1200,309,487,H,1026
06,08,1200,304,257,L,986
06,08,1200,120,304,L,1001
06,08,1200,314,512,L,1018
06,08,1200,495,422,L,1007
06,08,1200,725,530,L,1001
06,08,1200,498,178,H,1015
06,08,1200,593,374,H,1013
13,08,1200,786,87,L,998
13,08,1200,276,177,L,983
13,08,1200,741,198,L,1003
13,08,1200,186,296,L,990
13,08,1200,358,263,L,989
13,08,1200,632,446,L,1006
13,08,1200,498,414,L,1006
13,08,1200,383,32,H,1018
13,08,1200,706,125,H,1013
13,08,1200,501,169,H,1018
13,08,1200,35,301,H,1013
13,08,1200,717,350,H,1012
13,08,1200,656,487,H,1008
20,08,1200,783,76,L,996
20,08,1200,322,183,L,989
20,08,1200,290,100,L,989
20,08,1200,361,164,L,988
20,08,1200,211,273,L,991
20,08,1200,638,309,L,1007
20,08,1200,777,290,L,1007
20,08,1200,684,471,L,1005
20,08,1200,493,85,H,1019
20,08,1200,668,371,H,1012
20,08,1200,181,512,H,1029
27,08,1200,353,51,L,986
27,08,1200,781,59,L,1001
27,08,1200,40,172,L,987
27,08,1200,325,232,L,986
27,08,1200,38,382,L,1015
27,08,1200,285,271,L,990
27,08,1200,62,414,L,1010
27,08,1200,501,412,L,1010
27,08,1200,156,219,H,1009
27,08,1200,511,162,H,1026
27,08,1200,556,392,H,1016
27,08,1200,137,514,H,1026
27,08,1200,375,535,H,1021
07,08,1200,785,60,L,994
07,08,1200,309,154,L,999
07,08,1200,338,238,L,986
07,08,1200,149,295,L,989
07,08,1200,495,430,L,1007
07,08,1200,203,221,H,1006
14,08,1200,783,93,L,997
14,08,1200,738,193,L,1003
14,08,1200,260,249,L,981
14,08,1200,643,241,L,1008
14,08,1200,633,314,L,1012
14,08,1200,222,389,L,1004
14,08,1200,131,71,H,992
14,08,1200,506,128,H,1019
14,08,1200,712,339,H,1012
21,08,1200,323,109,L,981
21,08,1200,279,244,L,969
21,08,1200,292,338,L,989
21,08,1200,31,366,L,1011
21,08,1200,493,436,L,1012
21,08,1200,725,455,L,1003
21,08,1200,506,30,H,1019
21,08,1200,152,215,H,1005
21,08,1200,454,347,H,1023
28,08,1200,790,75,L,999
28,08,1200,97,207,L,988
28,08,1200,302,219,L,993
28,08,1200,153,374,L,1007
28,08,1200,474,423,L,1009
28,08,1200,502,124,H,1028
28,08,1200,184,524,H,1027
02,08,1800,421,172,L,1007
02,08,1800,647,204,L,1004
02,08,1800,100,301,L,999
02,08,1800,295,261,L,979
02,08,1800,622,425,L,1004
02,08,1800,502,429,L,1007
02,08,1800,730,71,H,1010
02,08,1800,464,229,H,1012
02,08,1800,719,350,H,1011
09,08,1800,788,76,L,997
09,08,1800,290,137,L,985
09,08,1800,622,156,L,1011
09,08,1800,93,183,L,994
09,08,1800,189,170,L,992
09,08,1800,331,227,L,986
09,08,1800,740,197,L,1002
09,08,1800,495,432,L,1012
09,08,1800,725,100,H,1012
09,08,1800,679,386,H,1015
09,08,1800,317,518,H,1025
16,08,1800,790,70,L,995
16,08,1800,325,65,L,987
16,08,1800,309,164,L,979
16,08,1800,202,257,L,988
16,08,1800,246,429,L,1019
16,08,1800,511,453,L,1010
16,08,1800,21,492,L,1015
16,08,1800,597,93,H,1017
16,08,1800,670,155,H,1016
16,08,1800,580,334,H,1015
16,08,1800,233,529,H,1026
23,08,1800,671,74,L,1009
23,08,1800,88,109,L,995
23,08,1800,427,164,L,983
23,08,1800,298,188,L,977
23,08,1800,738,217,L,1007
23,08,1800,487,424,L,1007
23,08,1800,591,134,H,1017
23,08,1800,591,372,H,1016
23,08,1800,112,400,H,1026
23,08,1800,575,485,H,1013
30,08,1800,784,91,L,997
30,08,1800,265,87,L,992
30,08,1800,159,182,L,985
30,08,1800,174,257,L,987
30,08,1800,662,273,L,1011
30,08,1800,190,332,L,989
30,08,1800,425,248,H,1026
30,08,1800,544,345,H,1017
30,08,1800,321,533,H,1022
05,08,1800,790,70,L,994
05,08,1800,749,212,L,1003
05,08,1800,274,279,L,983
05,08,1800,493,424,L,1005
05,08,1800,726,65,H,1009
05,08,1800,520,227,H,1015
05,08,1800,599,383,H,1012
12,08,1800,181,260,L,993
12,08,1800,320,230,L,979
12,08,1800,120,304,L,993
12,08,1800,42,328,L,999
12,08,1800,495,419,L,1005
12,08,1800,624,435,L,1006
12,08,1800,397,134,H,1016
12,08,1800,172,147,H,1008
12,08,1800,676,145,H,1014
12,08,1800,493,197,H,1015
12,08,1800,44,208,H,1009
12,08,1800,624,307,H,1012
19,08,1800,293,114,L,988
19,08,1800,790,79,L,1000
19,08,1800,606,227,L,1007
19,08,1800,293,249,L,982
19,08,1800,79,290,L,997
19,08,1800,385,277,L,995
19,08,1800,615,331,L,1006
19,08,1800,653,476,L,1003
19,08,1800,500,437,L,1006
19,08,1800,492,196,H,1019
19,08,1800,557,388,H,1013
19,08,1800,158,529,H,1027
26,08,1800,792,41,L,1002
26,08,1800,717,224,L,1006
26,08,1800,222,260,L,990
26,08,1800,323,305,L,997
26,08,1800,493,427,L,1009
26,08,1800,321,98,H,975
26,08,1800,512,158,H,1024
26,08,1800,452,342,H,1022
26,08,1800,744,361,H,1011
26,08,1800,90,485,H,1026
26,08,1800,347,534,H,1021
03,08,1800,607,140,L,1003
03,08,1800,266,244,L,986
03,08,1800,8,266,L,999
03,08,1800,223,339,L,991
03,08,1800,493,428,L,1007
03,08,1800,665,402,L,1003
03,08,1800,135,445,L,1007
03,08,1800,169,199,H,1014
03,08,1800,111,239,H,1013
03,08,1800,579,405,H,1013
03,08,1800,751,347,H,1010
03,08,1800,358,502,H,1021
10,08,1800,684,73,L,1011
10,08,1800,791,74,L,996
10,08,1800,412,91,L,993
10,08,1800,364,134,L,988
10,08,1800,133,202,L,990
10,08,1800,758,205,L,1005
10,08,1800,15,338,L,998
10,08,1800,285,449,L,1008
10,08,1800,487,430,L,1007
10,08,1800,84,148,H,1000
10,08,1800,446,309,H,1022
10,08,1800,350,520,H,1019
10,08,1800,11,529,H,1025
17,08,1800,427,20,L,1000
17,08,1800,791,93,L,996
17,08,1800,298,145,L,979
17,08,1800,651,238,L,1007
17,08,1800,49,307,L,1004
17,08,1800,495,419,L,1008
17,08,1800,57,417,L,1015
17,08,1800,520,523,L,1003
17,08,1800,731,19,H,1017
17,08,1800,561,202,H,1013
17,08,1800,471,230,H,1014
17,08,1800,746,355,H,1012
17,08,1800,575,419,H,1014
17,08,1800,241,518,H,1026
24,08,1800,356,76,L,983
24,08,1800,123,93,L,999
24,08,1800,342,200,L,984
24,08,1800,154,407,L,1011
24,08,1800,506,449,L,1009
24,08,1800,577,76,H,1020
24,08,1800,230,216,H,1001
24,08,1800,629,338,H,1016
24,08,1800,290,482,H,1027
31,08,1800,449,57,L,1013
31,08,1800,197,218,L,974
31,08,1800,489,371,L,1011
31,08,1800,501,440,L,1009
31,08,1800,107,137,H,1006
31,08,1800,394,170,H,1030
31,08,1800,79,457,H,1028
31,08,1800,364,529,H,1021
04,08,1800,643,46,L,1003
04,08,1800,785,90,L,996
04,08,1800,430,179,L,1006
04,08,1800,474,165,L,1006
04,08,1800,293,235,L,982
04,08,1800,256,269,L,983
04,08,1800,669,331,L,1007
04,08,1800,433,375,L,1007
04,08,1800,642,412,L,1007
04,08,1800,720,457,L,1002
04,08,1800,717,65,H,1010
04,08,1800,594,400,H,1014
04,08,1800,525,469,H,1013
11,08,1800,564,10,L,998
11,08,1800,430,79,L,997
11,08,1800,781,93,L,991
11,08,1800,134,183,L,995
11,08,1800,60,257,L,995
11,08,1800,328,320,L,995
11,08,1800,476,411,L,1005
11,08,1800,216,364,L,989
11,08,1800,704,69,H,1013
11,08,1800,88,145,H,1005
11,08,1800,257,167,H,1016
11,08,1800,460,241,H,1023
11,08,1800,172,274,H,991
11,08,1800,610,487,H,1011
18,08,1800,794,90,L,1000
18,08,1800,312,126,L,984
18,08,1800,584,231,L,1004
18,08,1800,18,254,L,1004
18,08,1800,200,260,L,993
18,08,1800,257,282,L,992
18,08,1800,550,319,L,1005
18,08,1800,508,444,L,1007
18,08,1800,251,186,H,1000
18,08,1800,654,244,H,1010
18,08,1800,742,331,H,1010
18,08,1800,427,372,H,1021
18,08,1800,263,504,H,1026
25,08,1800,310,68,L,974
25,08,1800,698,90,L,1005
25,08,1800,386,230,L,997
25,08,1800,33,258,L,1015
25,08,1800,149,250,L,999
25,08,1800,213,268,L,997
25,08,1800,670,271,L,1006
25,08,1800,239,375,L,1007
25,08,1800,186,361,L,1007
25,08,1800,493,424,L,1009
25,08,1800,569,38,H,1020
25,08,1800,701,378,H,1014
25,08,1800,353,479,H,1027
01,08,1800,794,69,L,996
01,08,1800,114,217,L,1011
01,08,1800,599,235,L,1007
01,08,1800,237,288,L,987
01,08,1800,585,284,L,1007
01,08,1800,440,289,L,1011
01,08,1800,22,307,L,1005
01,08,1800,514,423,L,1005
01,08,1800,618,423,L,1007
01,08,1800,543,518,L,1006
01,08,1800,306,7,H,1021
01,08,1800,387,138,H,1014
01,08,1800,703,122,H,1012
01,08,1800,440,232,H,1014
01,08,1800,128,317,H,1016
01,08,1800,687,370,H,1012
01,08,1800,45,534,H,1026
08,08,1800,94,101,L,996
08,08,1800,792,76,L,998
08,08,1800,327,160,L,989
08,08,1800,252,266,L,987
08,08,1800,490,425,L,1008
15,08,1800,284,191,L,976
15,08,1800,677,271,L,1011
15,08,1800,140,448,L,1015
15,08,1800,565,116,H,1018
15,08,1800,109,395,H,1021
22,08,1800,779,40,L,1000
22,08,1800,103,97,L,992
22,08,1800,341,188,L,972
22,08,1800,357,335,L,993
22,08,1800,492,419,L,1008
22,08,1800,587,175,H,1015
22,08,1800,74,379,H,1024
22,08,1800,581,373,H,1014
22,08,1800,687,387,H,1012
29,08,1800,135,85,L,995
29,08,1800,197,122,L,987
29,08,1800,62,160,L,995
29,08,1800,331,150,L,1002
29,08,1800,115,373,L,999
29,08,1800,534,47,H,1026
29,08,1800,608,320,H,1017
29,08,1800,551,352,H,1017
29,08,1800,318,489,H,1024
06,08,1800,317,254,L,986
06,08,1800,139,299,L,999
06,08,1800,76,326,L,998
06,08,1800,500,432,L,1004
06,08,1800,301,526,L,1017
06,08,1800,709,60,H,1009
06,08,1800,180,235,H,1009
06,08,1800,509,172,H,1014
06,08,1800,586,364,H,1011
13,08,1800,728,65,L,1000
13,08,1800,266,175,L,984
13,08,1800,624,230,L,1007
13,08,1800,728,205,L,1004
13,08,1800,351,226,L,993
13,08,1800,518,293,L,1007
13,08,1800,191,287,L,987
13,08,1800,66,326,L,1005
13,08,1800,523,430,L,1007
13,08,1800,635,446,L,1004
13,08,1800,728,65,H,1013
13,08,1800,501,159,H,1019
20,08,1800,786,76,L,999
20,08,1800,345,142,L,987
20,08,1800,602,205,L,1008
20,08,1800,329,183,L,989
20,08,1800,372,249,L,994
20,08,1800,227,265,L,985
20,08,1800,669,282,L,1007
20,08,1800,153,383,L,992
20,08,1800,501,435,L,1007
20,08,1800,709,477,L,1002
20,08,1800,506,68,H,1018
20,08,1800,329,430,H,1027
20,08,1800,178,520,H,1027
27,08,1800,364,29,L,990
27,08,1800,794,80,L,1003
27,08,1800,43,183,L,988
27,08,1800,324,218,L,987
27,08,1800,86,405,L,1010
27,08,1800,493,419,L,1007
27,08,1800,513,149,H,1026
27,08,1800,291,260,H,991
27,08,1800,166,525,H,1026
07,08,1800,790,70,L,996
07,08,1800,350,227,L,989
07,08,1800,167,287,L,986
07,08,1800,493,427,L,1005
07,08,1800,629,178,H,1013
07,08,1800,199,218,H,1004
07,08,1800,176,526,H,1023
14,08,1800,192,213,L,987
14,08,1800,103,207,L,995
14,08,1800,265,241,L,978
14,08,1800,275,374,L,1004
14,08,1800,31,498,L,1012
14,08,1800,506,449,L,1009
14,08,1800,512,125,H,1019
14,08,1800,631,323,H,1012
14,08,1800,65,383,H,1018
14,08,1800,743,326,H,1013
14,08,1800,265,527,H,1026
21,08,1800,783,98,L,998
21,08,1800,19,65,L,998
21,08,1800,736,151,L,999
21,08,1800,296,238,L,969
21,08,1800,331,308,L,986
21,08,1800,178,373,L,1009
21,08,1800,635,334,L,1012
21,08,1800,490,422,L,1008
21,08,1800,739,438,L,1002
21,08,1800,317,82,H,983
21,08,1800,454,345,H,1020
21,08,1800,577,388,H,1017
28,08,1800,697,83,L,1011
28,08,1800,231,70,L,999
28,08,1800,794,74,L,1002
28,08,1800,291,173,L,995
28,08,1800,109,264,L,989
28,08,1800,301,221,L,994
28,08,1800,178,368,L,1006
28,08,1800,490,425,L,1007
28,08,1800,521,77,H,1028
28,08,1800,197,522,H,1026
06,09,0000,784,94,L,1000
06,09,0000,278,97,L,991
06,09,0000,103,185,L,985
06,09,0000,503,263,L,1007
06,09,0000,407,344,L,1007
06,09,0000,231,408,L,1023
06,09,0000,442,372,L,1006
06,09,0000,571,420,L,1006
06,09,0000,490,426,L,1003
06,09,0000,133,496,L,1021
06,09,0000,518,524,L,1005
06,09,0000,534,50,H,1034
06,09,0000,203,146,H,1008
06,09,0000,368,178,H,1030
06,09,0000,509,308,H,1012
06,09,0000,712,396,H,1012
06,09,0000,70,410,H,1032
13,09,0000,335,135,L,982
13,09,0000,103,275,L,1007
13,09,0000,604,281,L,1001
13,09,0000,192,356,L,1004
13,09,0000,696,433,L,1006
13,09,0000,29,520,L,1018
13,09,0000,203,140,H,1022
13,09,0000,765,307,H,1014
13,09,0000,382,360,H,1028
13,09,0000,2,430,H,1025
13,09,0000,579,468,H,1017
13,09,0000,310,483,H,1031
20,09,0000,712,91,L,1011
20,09,0000,784,91,L,1003
20,09,0000,106,213,L,1020
20,09,0000,150,323,L,998
20,09,0000,68,406,L,1011
20,09,0000,221,419,L,1011
20,09,0000,406,483,L,1009
20,09,0000,346,175,H,1034
20,09,0000,197,138,H,1038
20,09,0000,478,159,H,1032
27,09,0000,468,155,L,982
27,09,0000,202,276,L,1011
27,09,0000,449,252,L,989
27,09,0000,707,476,L,1010
27,09,0000,149,469,L,1009
27,09,0000,196,163,H,1020
27,09,0000,156,224,H,1024
27,09,0000,241,381,H,1026
27,09,0000,620,404,H,1016
27,09,0000,712,337,H,1018
02,09,0000,709,102,L,1007
02,09,0000,761,100,L,1004
02,09,0000,188,158,L,994
02,09,0000,462,131,L,1018
02,09,0000,233,213,L,993
02,09,0000,17,244,L,990
02,09,0000,400,337,L,1009
02,09,0000,493,427,L,1011
02,09,0000,632,432,L,1009
02,09,0000,738,30,H,1016
02,09,0000,389,70,H,1031
02,09,0000,96,183,H,1011
02,09,0000,747,345,H,1014
02,09,0000,514,372,H,1017
02,09,0000,189,466,H,1032
09,09,0000,710,94,L,1011
